FSRQ,DWJZ,LJJZ,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,NAVTYPE,SDATE,ACTUALSYI,DTYPE,FHSP
2018-02-13,1.7170,1.7170,,,1,0.00,限制大额申购,开放赎回,,,,
2018-02-12,1.7170,1.7170,,,1,0.35,限制大额申购,开放赎回,,,,
2018-02-09,1.7110,1.7110,,,1,-0.29,限制大额申购,开放赎回,,,,
2018-02-08,1.7160,1.7160,,,1,-0.12,限制大额申购,开放赎回,,,,
2018-02-07,1.7180,1.7180,,,1,-0.41,限制大额申购,开放赎回,,,,
2018-02-06,1.7250,1.7250,,,1,-0.40,限制大额申购,开放赎回,,,,
2018-02-05,1.7320,1.7320,,,1,0.35,限制大额申购,开放赎回,,,,
2018-02-02,1.7260,1.7260,,,1,0.12,限制大额申购,开放赎回,,,,
2018-02-01,1.7240,1.7240,,,1,0.06,限制大额申购,开放赎回,,,,
2018-01-31,1.7230,1.7230,,,1,0.12,限制大额申购,开放赎回,,,,
2018-01-30,1.7210,1.7210,,,1,-0.23,限制大额申购,开放赎回,,,,
2018-01-29,1.7250,1.7250,,,1,-0.23,限制大额申购,开放赎回,,,,
2018-01-26,1.7290,1.7290,,,1,0.00,限制大额申购,开放赎回,,,,
2018-01-25,1.7290,1.7290,,,1,0.00,限制大额申购,开放赎回,,,,
2018-01-24,1.7290,1.7290,,,1,0.12,限制大额申购,开放赎回,,,,
2018-01-23,1.7270,1.7270,,,1,0.82,限制大额申购,开放赎回,,,,
2018-01-22,1.7130,1.7130,,,1,0.18,限制大额申购,开放赎回,,,,
2018-01-19,1.7100,1.7100,,,1,0.12,限制大额申购,开放赎回,,,,
2018-01-18,1.7080,1.7080,,,1,0.35,限制大额申购,开放赎回,,,,
2018-01-17,1.7020,1.7020,,,1,0.18,限制大额申购,开放赎回,,,,
2018-01-16,1.6990,1.6990,,,1,0.06,限制大额申购,开放赎回,,,,
2018-01-15,1.6980,1.6980,,,1,0.06,限制大额申购,开放赎回,,,,
2018-01-12,1.6970,1.6970,,,1,0.12,限制大额申购,开放赎回,,,,
2018-01-11,1.6950,1.6950,,,1,0.00,限制大额申购,开放赎回,,,,
2018-01-10,1.6950,1.6950,,,1,0.06,限制大额申购,开放赎回,,,,
2018-01-09,1.6940,1.6940,,,1,0.00,限制大额申购,开放赎回,,,,
2018-01-08,1.6940,1.6940,,,1,-0.06,限制大额申购,开放赎回,,,,
2018-01-05,1.6950,1.6950,,,1,0.06,限制大额申购,开放赎回,,,,
2018-01-04,1.6940,1.6940,,,1,-0.29,限制大额申购,开放赎回,,,,
2018-01-03,1.6990,1.6990,,,1,0.18,限制大额申购,开放赎回,,,,
2018-01-02,1.6960,1.6960,,,1,-0.06,限制大额申购,开放赎回,,,,
2017-12-31,1.6970,1.6970,,,0,,限制大额申购,开放赎回,,,,
2017-12-29,1.6970,1.6970,,,1,0.24,限制大额申购,开放赎回,,,,
2017-12-28,1.6930,1.6930,,,1,0.18,限制大额申购,开放赎回,,,,
2017-12-27,1.6900,1.6900,,,1,-0.30,限制大额申购,开放赎回,,,,
2017-12-26,1.6950,1.6950,,,1,0.24,限制大额申购,开放赎回,,,,
2017-12-25,1.6910,1.6910,,,1,-0.06,限制大额申购,开放赎回,,,,
2017-12-22,1.6920,1.6920,,,1,0.00,限制大额申购,开放赎回,,,,
2017-12-21,1.6920,1.6920,,,1,0.00,限制大额申购,开放赎回,,,,
2017-12-20,1.6920,1.6920,,,1,-0.12,限制大额申购,开放赎回,,,,
2017-12-19,1.6940,1.6940,,,1,0.12,限制大额申购,开放赎回,,,,
2017-12-18,1.6920,1.6920,,,1,0.06,限制大额申购,开放赎回,,,,
2017-12-15,1.6910,1.6910,,,1,-0.06,限制大额申购,开放赎回,,,,
2017-12-14,1.6920,1.6920,,,1,0.12,限制大额申购,开放赎回,,,,
2017-12-13,1.6900,1.6900,,,1,0.06,限制大额申购,开放赎回,,,,
2017-12-12,1.6890,1.6890,,,1,-0.24,限制大额申购,开放赎回,,,,
2017-12-11,1.6930,1.6930,,,1,-0.12,限制大额申购,开放赎回,,,,
2017-12-08,1.6950,1.6950,,,1,0.00,限制大额申购,开放赎回,,,,
2017-12-07,1.6950,1.6950,,,1,-0.06,限制大额申购,开放赎回,,,,
2017-12-06,1.6960,1.6960,,,1,0.12,限制大额申购,开放赎回,,,,
2017-12-05,1.6940,1.6940,,,1,0.24,限制大额申购,开放赎回,,,,
2017-12-04,1.6900,1.6900,,,1,0.06,限制大额申购,开放赎回,,,,
2017-12-01,1.6890,1.6890,,,1,0.24,限制大额申购,开放赎回,,,,
2017-11-30,1.6850,1.6850,,,1,0.00,限制大额申购,开放赎回,,,,
2017-11-29,1.6850,1.6850,,,1,0.12,限制大额申购,开放赎回,,,,
2017-11-28,1.6830,1.6830,,,1,-0.12,限制大额申购,开放赎回,,,,
2017-11-27,1.6850,1.6850,,,1,-0.18,限制大额申购,开放赎回,,,,
2017-11-24,1.6880,1.6880,,,1,0.24,限制大额申购,开放赎回,,,,
2017-11-23,1.6840,1.6840,,,1,-0.36,限制大额申购,开放赎回,,,,
2017-11-22,1.6900,1.6900,,,1,-0.24,限制大额申购,开放赎回,,,,
2017-11-21,1.6940,1.6940,,,1,-0.12,限制大额申购,开放赎回,,,,
2017-11-20,1.6960,1.6960,,,1,0.18,限制大额申购,开放赎回,,,,
2017-11-17,1.6930,1.6930,,,1,0.30,限制大额申购,开放赎回,,,,
2017-11-16,1.6880,1.6880,,,1,-0.06,限制大额申购,开放赎回,,,,
2017-11-15,1.6890,1.6890,,,1,-0.18,限制大额申购,开放赎回,,,,
2017-11-14,1.6920,1.6920,,,1,-0.24,限制大额申购,开放赎回,,,,
2017-11-13,1.6960,1.6960,,,1,-0.35,限制大额申购,开放赎回,,,,
2017-11-10,1.7020,1.7020,,,1,-0.23,限制大额申购,开放赎回,,,,
2017-11-09,1.7060,1.7060,,,1,-0.12,限制大额申购,开放赎回,,,,
2017-11-08,1.7080,1.7080,,,1,-0.06,限制大额申购,开放赎回,,,,
2017-11-07,1.7090,1.7090,,,1,-0.06,限制大额申购,开放赎回,,,,
2017-11-06,1.7100,1.7100,,,1,0.00,限制大额申购,开放赎回,,,,
2017-11-03,1.7100,1.7100,,,1,0.00,限制大额申购,开放赎回,,,,
2017-11-02,1.7100,1.7100,,,1,-0.06,限制大额申购,开放赎回,,,,
2017-11-01,1.7110,1.7110,,,1,0.00,限制大额申购,开放赎回,,,,
2017-10-31,1.7110,1.7110,,,1,-0.18,限制大额申购,开放赎回,,,,
2017-10-30,1.7140,1.7140,,,1,-0.29,限制大额申购,开放赎回,,,,
2017-10-27,1.7190,1.7190,,,1,0.00,限制大额申购,开放赎回,,,,
2017-10-26,1.7190,1.7190,,,1,-0.29,限制大额申购,开放赎回,,,,
2017-10-25,1.7240,1.7240,,,1,-0.12,限制大额申购,开放赎回,,,,
2017-10-24,1.7260,1.7260,,,1,0.00,限制大额申购,开放赎回,,,,
2017-10-23,1.7260,1.7260,,,1,-0.06,限制大额申购,开放赎回,,,,
2017-10-20,1.7270,1.7270,,,1,-0.06,限制大额申购,开放赎回,,,,
2017-10-19,1.7280,1.7280,,,1,0.17,限制大额申购,开放赎回,,,,
2017-10-18,1.7250,1.7250,,,1,0.29,限制大额申购,开放赎回,,,,
2017-10-17,1.7200,1.7200,,,1,-0.29,限制大额申购,开放赎回,,,,
2017-10-16,1.7250,1.7250,,,1,-0.06,限制大额申购,开放赎回,,,,
2017-10-13,1.7260,1.7260,,,1,-0.12,限制大额申购,开放赎回,,,,
2017-10-12,1.7280,1.7280,,,1,-0.17,限制大额申购,开放赎回,,,,
2017-10-11,1.7310,1.7310,,,1,0.17,限制大额申购,开放赎回,,,,
2017-10-10,1.7280,1.7280,,,1,0.06,限制大额申购,开放赎回,,,,
2017-10-09,1.7270,1.7270,,,1,-0.12,限制大额申购,开放赎回,,,,
2017-09-29,1.7290,1.7290,,,1,0.06,限制大额申购,开放赎回,,,,
2017-09-28,1.7280,1.7280,,,1,0.12,限制大额申购,开放赎回,,,,
2017-09-27,1.7260,1.7260,,,1,-0.12,限制大额申购,开放赎回,,,,
2017-09-26,1.7280,1.7280,,,1,-0.06,限制大额申购,开放赎回,,,,
2017-09-25,1.7290,1.7290,,,1,0.17,限制大额申购,开放赎回,,,,
2017-09-22,1.7260,1.7260,,,1,0.17,限制大额申购,开放赎回,,,,
2017-09-21,1.7230,1.7230,,,1,0.12,限制大额申购,开放赎回,,,,
2017-09-20,1.7210,1.7210,,,1,0.06,限制大额申购,开放赎回,,,,
2017-09-19,1.7200,1.7200,,,1,0.00,限制大额申购,开放赎回,,,,
2017-09-18,1.7200,1.7200,,,1,-0.12,限制大额申购,开放赎回,,,,
2017-09-15,1.7220,1.7220,,,1,0.00,限制大额申购,开放赎回,,,,
2017-09-14,1.7220,1.7220,,,1,0.00,限制大额申购,开放赎回,,,,
2017-09-13,1.7220,1.7220,,,1,-0.06,限制大额申购,开放赎回,,,,
2017-09-12,1.7230,1.7230,,,1,-0.06,限制大额申购,开放赎回,,,,
2017-09-11,1.7240,1.7240,,,1,0.06,限制大额申购,开放赎回,,,,
2017-09-08,1.7230,1.7230,,,1,0.12,限制大额申购,开放赎回,,,,
2017-09-07,1.7210,1.7210,,,1,0.06,限制大额申购,开放赎回,,,,
2017-09-06,1.7200,1.7200,,,1,0.00,限制大额申购,开放赎回,,,,
2017-09-05,1.7200,1.7200,,,1,0.17,限制大额申购,开放赎回,,,,
2017-09-04,1.7170,1.7170,,,1,0.06,限制大额申购,开放赎回,,,,
2017-09-01,1.7160,1.7160,,,1,-0.12,限制大额申购,开放赎回,,,,
2017-08-31,1.7180,1.7180,,,1,-0.06,限制大额申购,开放赎回,,,,
2017-08-30,1.7190,1.7190,,,1,-0.12,限制大额申购,开放赎回,,,,
2017-08-29,1.7210,1.7210,,,1,0.06,限制大额申购,开放赎回,,,,
2017-08-28,1.7200,1.7200,,,1,0.06,限制大额申购,开放赎回,,,,
2017-08-25,1.7190,1.7190,,,1,0.41,限制大额申购,开放赎回,,,,
2017-08-24,1.7120,1.7120,,,1,-0.17,限制大额申购,开放赎回,,,,
2017-08-23,1.7150,1.7150,,,1,0.12,限制大额申购,开放赎回,,,,
2017-08-22,1.7130,1.7130,,,1,0.00,限制大额申购,开放赎回,,,,
2017-08-21,1.7130,1.7130,,,1,-0.06,限制大额申购,开放赎回,,,,
2017-08-18,1.7140,1.7140,,,1,0.06,限制大额申购,开放赎回,,,,
2017-08-17,1.7130,1.7130,,,1,0.00,限制大额申购,开放赎回,,,,
2017-08-16,1.7130,1.7130,,,1,-0.12,限制大额申购,开放赎回,,,,
2017-08-15,1.7150,1.7150,,,1,0.23,限制大额申购,开放赎回,,,,
2017-08-14,1.7110,1.7110,,,1,0.12,限制大额申购,开放赎回,,,,
2017-08-11,1.7090,1.7090,,,1,0.06,限制大额申购,开放赎回,,,,
2017-08-10,1.7080,1.7080,,,1,0.00,限制大额申购,开放赎回,,,,
2017-08-09,1.7080,1.7080,,,1,-0.18,限制大额申购,开放赎回,,,,
2017-08-08,1.7110,1.7110,,,1,0.00,限制大额申购,开放赎回,,,,
2017-08-07,1.7110,1.7110,,,1,-0.29,限制大额申购,开放赎回,,,,
2017-08-04,1.7160,1.7160,,,1,-0.06,限制大额申购,开放赎回,,,,
2017-08-03,1.7170,1.7170,,,1,-0.12,限制大额申购,开放赎回,,,,
2017-08-02,1.7190,1.7190,,,1,0.12,限制大额申购,开放赎回,,,,
2017-08-01,1.7170,1.7170,,,1,0.12,限制大额申购,开放赎回,,,,
2017-07-31,1.7150,1.7150,,,1,-0.06,限制大额申购,开放赎回,,,,
2017-07-28,1.7160,1.7160,,,1,0.00,限制大额申购,开放赎回,,,,
2017-07-27,1.7160,1.7160,,,1,0.00,限制大额申购,开放赎回,,,,
2017-07-26,1.7160,1.7160,,,1,0.00,限制大额申购,开放赎回,,,,
2017-07-25,1.7160,1.7160,,,1,0.00,限制大额申购,开放赎回,,,,
2017-07-24,1.7160,1.7160,,,1,0.06,限制大额申购,开放赎回,,,,
2017-07-21,1.7150,1.7150,,,1,0.00,限制大额申购,开放赎回,,,,
2017-07-20,1.7150,1.7150,,,1,0.00,限制大额申购,开放赎回,,,,
2017-07-19,1.7150,1.7150,,,1,0.12,限制大额申购,开放赎回,,,,
2017-07-18,1.7130,1.7130,,,1,-0.12,限制大额申购,开放赎回,,,,
2017-07-17,1.7150,1.7150,,,1,0.00,限制大额申购,开放赎回,,,,
2017-07-14,1.7150,1.7150,,,1,0.00,限制大额申购,开放赎回,,,,
2017-07-13,1.7150,1.7150,,,1,0.12,限制大额申购,开放赎回,,,,
2017-07-12,1.7130,1.7130,,,1,0.12,限制大额申购,开放赎回,,,,
2017-07-11,1.7110,1.7110,,,1,0.06,限制大额申购,开放赎回,,,,
2017-07-10,1.7100,1.7100,,,1,-0.06,限制大额申购,开放赎回,,,,
2017-07-07,1.7110,1.7110,,,1,0.00,限制大额申购,开放赎回,,,,
2017-07-06,1.7110,1.7110,,,1,0.18,限制大额申购,开放赎回,,,,
2017-07-05,1.7080,1.7080,,,1,0.06,限制大额申购,开放赎回,,,,
2017-07-04,1.7070,1.7070,,,1,-0.06,限制大额申购,开放赎回,,,,
2017-07-03,1.7080,1.7080,,,1,-0.06,限制大额申购,开放赎回,,,,
2017-06-30,1.7090,1.7090,,,1,-0.06,限制大额申购,开放赎回,,,,
2017-06-29,1.7100,1.7100,,,1,0.06,限制大额申购,开放赎回,,,,
2017-06-28,1.7090,1.7090,,,1,0.00,限制大额申购,开放赎回,,,,
2017-06-27,1.7090,1.7090,,,1,0.18,限制大额申购,开放赎回,,,,
2017-06-26,1.7060,1.7060,,,1,0.18,限制大额申购,开放赎回,,,,
2017-06-23,1.7030,1.7030,,,1,0.06,限制大额申购,开放赎回,,,,
2017-06-22,1.7020,1.7020,,,1,-0.29,限制大额申购,开放赎回,,,,
2017-06-21,1.7070,1.7070,,,1,-0.06,限制大额申购,开放赎回,,,,
2017-06-20,1.7080,1.7080,,,1,0.23,限制大额申购,开放赎回,,,,
2017-06-19,1.7040,1.7040,,,1,0.35,限制大额申购,开放赎回,,,,
2017-06-16,1.6980,1.6980,,,1,-0.06,限制大额申购,开放赎回,,,,
2017-06-15,1.6990,1.6990,,,1,0.06,限制大额申购,开放赎回,,,,
2017-06-14,1.6980,1.6980,,,1,0.06,限制大额申购,开放赎回,,,,
2017-06-13,1.6970,1.6970,,,1,0.24,限制大额申购,开放赎回,,,,
2017-06-12,1.6930,1.6930,,,1,0.24,限制大额申购,开放赎回,,,,
2017-06-09,1.6890,1.6890,,,1,0.00,限制大额申购,开放赎回,,,,
2017-06-08,1.6890,1.6890,,,1,0.06,限制大额申购,开放赎回,,,,
2017-06-07,1.6880,1.6880,,,1,0.18,限制大额申购,开放赎回,,,,
2017-06-06,1.6850,1.6850,,,1,0.00,限制大额申购,开放赎回,,,,
2017-06-05,1.6850,1.6850,,,1,0.30,限制大额申购,开放赎回,,,,
2017-06-02,1.6800,1.6800,,,1,0.06,限制大额申购,开放赎回,,,,
2017-06-01,1.6790,1.6790,,,1,-0.06,限制大额申购,开放赎回,,,,
2017-05-31,1.6800,1.6800,,,1,0.12,限制大额申购,开放赎回,,,,
2017-05-26,1.6780,1.6780,,,1,0.06,限制大额申购,开放赎回,,,,
2017-05-25,1.6770,1.6770,,,1,0.06,限制大额申购,开放赎回,,,,
2017-05-24,1.6760,1.6760,,,1,0.06,限制大额申购,开放赎回,,,,
2017-05-23,1.6750,1.6750,,,1,-0.06,限制大额申购,开放赎回,,,,
2017-05-22,1.6760,1.6760,,,1,-0.12,限制大额申购,开放赎回,,,,
2017-05-19,1.6780,1.6780,,,1,-0.06,限制大额申购,开放赎回,,,,
2017-05-18,1.6790,1.6790,,,1,0.06,限制大额申购,开放赎回,,,,
2017-05-17,1.6780,1.6780,,,1,0.00,限制大额申购,开放赎回,,,,
2017-05-16,1.6780,1.6780,,,1,0.00,限制大额申购,开放赎回,,,,
2017-05-15,1.6780,1.6780,,,1,0.24,限制大额申购,开放赎回,,,,
2017-05-12,1.6740,1.6740,,,1,0.00,限制大额申购,开放赎回,,,,
2017-05-11,1.6740,1.6740,,,1,0.12,限制大额申购,开放赎回,,,,
2017-05-10,1.6720,1.6720,,,1,-0.36,限制大额申购,开放赎回,,,,
2017-05-09,1.6780,1.6780,,,1,-0.12,限制大额申购,开放赎回,,,,
2017-05-08,1.6800,1.6800,,,1,-0.24,限制大额申购,开放赎回,,,,
2017-05-05,1.6840,1.6840,,,1,-0.06,限制大额申购,开放赎回,,,,
