日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2019-12-04,'000832,中证转债,331.6824,332.064,331.4268,331.7846,331.8505,-0.1681,-0.0507,,2774096,3216701882.0,,,None
2019-12-03,'000832,中证转债,331.8505,331.929,330.6249,331.3606,331.4896,0.3609,0.1089,,2570420,2973079161.0,,,None
2019-12-02,'000832,中证转债,331.4896,332.1213,331.3824,331.5413,331.454,0.0356,0.0107,,2072719,2447282282.0,,,None
2019-11-29,'000832,中证转债,331.454,331.8957,330.9103,331.7098,331.7237,-0.2697,-0.0813,,1779432,2132573606.0,,,None
2019-11-28,'000832,中证转债,331.7237,332.574,331.587,332.3827,332.329,-0.6053,-0.1821,,1622979,1984697696.0,,,None
2019-11-27,'000832,中证转债,332.329,333.0049,332.2551,332.9777,332.9028,-0.5738,-0.1724,,1887972,2251286653.0,,,None
2019-11-26,'000832,中证转债,332.9028,333.1659,332.5528,332.9288,332.7341,0.1687,0.0507,,2182027,2555738835.0,,,None
2019-11-25,'000832,中证转债,332.7341,333.0262,331.9541,332.0711,332.0354,0.6987,0.2104,,1814259,2143420491.0,,,None
2019-11-22,'000832,中证转债,332.0354,333.8757,331.8304,333.0215,332.8241,-0.7887,-0.237,,2382548,2935548989.0,,,None
2019-11-21,'000832,中证转债,332.8241,333.7266,332.6523,333.7266,333.7634,-0.9393,-0.2814,,2117414,2553009227.0,,,None
2019-11-20,'000832,中证转债,333.7634,334.6034,333.7046,334.4577,334.4551,-0.6917,-0.2068,,2307816,2824945603.0,,,None
2019-11-19,'000832,中证转债,334.4551,334.5253,332.7048,332.9064,332.8177,1.6374,0.492,,2527005,3066370169.0,,,None
2019-11-18,'000832,中证转债,332.8177,332.8576,331.1733,331.5655,331.5331,1.2846,0.3875,,2263430,2839678120.0,,,None
2019-11-15,'000832,中证转债,331.5331,332.841,331.3666,332.841,332.7842,-1.2511,-0.3759,,1969265,2388181884.0,,,None
2019-11-14,'000832,中证转债,332.7842,332.9792,331.9089,332.5302,332.4397,0.3445,0.1036,,2043501,2556537121.0,,,None
2019-11-13,'000832,中证转债,332.4397,332.9205,332.2158,332.6614,332.6025,-0.1628,-0.0489,,1692521,2093154205.0,,,None
2019-11-12,'000832,中证转债,332.6025,333.5777,331.9685,333.5597,333.3567,-0.7542,-0.2262,,2089876,2566305688.0,,,None
2019-11-11,'000832,中证转债,333.3567,335.5421,333.2409,335.5421,335.6056,-2.2489,-0.6701,,2148187,2683151485.0,,,None
2019-11-08,'000832,中证转债,335.6056,336.948,335.4788,336.1229,336.0238,-0.4182,-0.1245,,2764223,3547446369.0,,,None
2019-11-07,'000832,中证转债,336.0238,336.1917,335.2006,335.2769,335.209,0.8148,0.2431,,3554322,4733034611.0,,,None
2019-11-06,'000832,中证转债,335.209,335.9527,334.8392,335.4474,335.3545,-0.1455,-0.0434,,3068331,3921080041.0,,,None
2019-11-05,'000832,中证转债,335.3545,335.6268,332.7461,332.7764,332.7308,2.6237,0.7885,,3808313,4800594959.0,,,None
2019-11-04,'000832,中证转债,332.7308,333.3765,331.6193,331.6291,331.6179,1.1129,0.3356,,3408090,4380787541.0,,,None
2019-11-01,'000832,中证转债,331.6179,332.1364,329.8694,330.0704,329.9906,1.6273,0.4931,,2869316,3588069720.0,,,None
2019-10-31,'000832,中证转债,329.9906,331.7024,329.8009,331.6527,331.4145,-1.4239,-0.4296,,2503980,3175282396.0,,,None
2019-10-30,'000832,中证转债,331.4145,333.6128,331.2316,333.6128,333.7398,-2.3253,-0.6967,,2687032,3457049583.0,,,None
2019-10-29,'000832,中证转债,333.7398,334.2613,333.647,334.2613,334.1152,-0.3754,-0.1124,,3374832,4295418630.0,,,None
2019-10-28,'000832,中证转债,334.1152,334.135,332.8583,333.4778,332.5695,1.5457,0.4648,,3642006,4545517509.0,,,None
2019-10-25,'000832,中证转债,332.5695,332.8418,331.0983,331.453,331.3848,1.1847,0.3575,,2024433,2515163596.0,,,None
2019-10-24,'000832,中证转债,331.3848,332.4674,331.1217,331.4512,331.412,-0.0272,-0.0082,,2049364,2457054474.0,,,None
2019-10-23,'000832,中证转债,331.412,332.5161,331.3253,332.3292,332.3281,-0.9161,-0.2757,,1908241,2308513224.0,,,None
2019-10-22,'000832,中证转债,332.3281,332.3382,331.5538,331.7089,331.651,0.6771,0.2042,,1969831,2356084175.0,,,None
2019-10-21,'000832,中证转债,331.651,332.614,331.2155,332.4923,332.4615,-0.8105,-0.2438,,2095696,2492661379.0,,,None
2019-10-18,'000832,中证转债,332.4615,334.6693,332.3604,333.6952,333.6235,-1.162,-0.3483,,2311062,2748719516.0,,,None
2019-10-17,'000832,中证转债,333.6235,334.3276,333.5699,334.1379,334.0409,-0.4174,-0.125,,1896194,2253861909.0,,,None
2019-10-16,'000832,中证转债,334.0409,335.9485,333.9254,334.9473,334.749,-0.7081,-0.2115,,2085528,2496726724.0,,,None
2019-10-15,'000832,中证转债,334.749,336.1128,334.5261,336.0274,336.0818,-1.3328,-0.3966,,3225313,3956970032.0,,,None
2019-10-14,'000832,中证转债,336.0818,337.8909,334.0111,334.0111,333.1418,2.94,0.8825,,5313621,6516092065.0,,,None
2019-10-11,'000832,中证转债,333.1418,333.4257,331.5401,331.6522,331.4423,1.6995,0.5128,,3304767,3953191995.0,,,None
2019-10-10,'000832,中证转债,331.4423,331.56,329.6789,329.6817,329.6092,1.8331,0.5561,,2990076,3670199261.0,,,None
2019-10-09,'000832,中证转债,329.6092,329.6666,327.9955,328.6283,328.5261,1.0831,0.3297,,2596733,3081099953.0,,,None
2019-10-08,'000832,中证转债,328.5261,329.5852,328.3485,328.3485,328.2675,0.2586,0.0788,,1751625,2181238561.0,,,None
2019-09-30,'000832,中证转债,328.2675,329.1249,328.1643,328.7207,328.6641,-0.3966,-0.1207,,1327024,1655061892.0,,,None
2019-09-27,'000832,中证转债,328.6641,329.0215,328.2353,328.2353,328.193,0.4711,0.1435,,2912254,3572058483.0,,,None
2019-09-26,'000832,中证转债,328.193,330.4065,328.0333,329.4763,329.4066,-1.2136,-0.3684,,2984595,3634567940.0,,,None
2019-09-25,'000832,中证转债,329.4066,330.3416,329.0914,330.3416,330.4571,-1.0505,-0.3179,,3061456,4001201275.0,,,None
2019-09-24,'000832,中证转债,330.4571,331.408,330.4147,330.5607,330.3967,0.0604,0.0183,,3576839,4542043724.0,,,None
2019-09-23,'000832,中证转债,330.3967,332.1295,329.9455,332.1295,332.0954,-1.6987,-0.5115,,2877609,3601621537.0,,,None
2019-09-20,'000832,中证转债,332.0954,332.5818,331.6509,331.6509,331.4017,0.6937,0.2093,,2888695,3666721483.0,,,None
2019-09-19,'000832,中证转债,331.4017,331.4087,330.306,330.3751,330.3367,1.065,0.3224,,3104224,4044926196.0,,,None
2019-09-18,'000832,中证转债,330.3367,330.8443,330.0992,330.1619,330.1524,0.1843,0.0558,,3660868,4698493515.0,,,None
2019-09-17,'000832,中证转债,330.1524,334.0463,329.9321,334.036,333.9651,-3.8127,-1.1416,,4178001,5177523132.0,,,None
2019-09-16,'000832,中证转债,333.9651,335.6791,333.854,335.4469,335.1811,-1.216,-0.3628,,3417591,4321877745.0,,,None
2019-09-12,'000832,中证转债,335.1811,336.1192,334.231,335.0294,334.8295,0.3516,0.105,,4143630,5274746819.0,,,None
2019-09-11,'000832,中证转债,334.8295,336.7356,334.682,336.1532,335.8822,-1.0527,-0.3134,,4108807,5203697589.0,,,None
2019-09-10,'000832,中证转债,335.8822,336.5461,335.3135,336.5272,336.5012,-0.619,-0.184,,4543473,5752641836.0,,,None
2019-09-09,'000832,中证转债,336.5012,336.5828,335.5988,335.8421,334.2682,2.233,0.668,,5970470,7824996592.0,,,None
2019-09-06,'000832,中证转债,334.2682,334.3479,333.2785,333.2785,332.7592,1.509,0.4535,,4532046,5968150876.0,,,None
2019-09-05,'000832,中证转债,332.7592,334.0811,330.2418,330.2418,329.7756,2.9836,0.9047,,7009618,8961244577.0,,,None
2019-09-04,'000832,中证转债,329.7756,329.954,329.1112,329.1363,329.1189,0.6567,0.1995,,4120021,5295105640.0,,,None
2019-09-03,'000832,中证转债,329.1189,329.2765,328.6626,329.0203,328.8798,0.2391,0.0727,,3988420,5335517481.0,,,None
2019-09-02,'000832,中证转债,328.8798,329.0369,326.6896,326.8889,326.8459,2.0339,0.6223,,4298070,5511190396.0,,,None
2019-08-30,'000832,中证转债,326.8459,328.2624,326.7901,327.6424,326.8946,-0.0487,-0.0149,,3660932,4661958667.0,,,None
2019-08-29,'000832,中证转债,326.8946,327.8862,326.7809,327.4747,327.4255,-0.5309,-0.1621,,3602178,4851359254.0,,,None
2019-08-28,'000832,中证转债,327.4255,327.6384,326.6498,327.2967,327.1908,0.2347,0.0717,,4238627,5921212588.0,,,None
2019-08-27,'000832,中证转债,327.1908,328.0313,325.8587,325.8587,325.476,1.7148,0.5269,,5613480,7303616052.0,,,None
2019-08-26,'000832,中证转债,325.476,326.7787,325.3926,326.7577,327.6259,-2.1499,-0.6562,,4807318,6311866529.0,,,None
2019-08-23,'000832,中证转债,327.6259,327.9152,326.3661,326.4681,326.2543,1.3716,0.4204,,5041075,6411279712.0,,,None
2019-08-22,'000832,中证转债,326.2543,327.2215,325.7883,326.9745,326.9053,-0.651,-0.1991,,3998620,5221505664.0,,,None
2019-08-21,'000832,中证转债,326.9053,327.4636,326.4188,326.9403,327.0463,-0.141,-0.0431,,5039184,6668985276.0,,,None
2019-08-20,'000832,中证转债,327.0463,328.2574,327.0463,327.4324,327.2897,-0.2434,-0.0744,,5076426,6601134418.0,,,None
2019-08-19,'000832,中证转债,327.2897,327.3421,324.1928,325.0703,324.6503,2.6394,0.813,,5708051,6982493981.0,,,None
2019-08-16,'000832,中证转债,324.6503,325.6414,323.9195,324.2117,323.8129,0.8374,0.2586,,4020198,4814978201.0,,,None
2019-08-15,'000832,中证转债,323.8129,324.0524,321.7226,322.6113,323.3172,0.4957,0.1533,,3739707,4471082584.0,,,None
2019-08-14,'000832,中证转债,323.3172,325.1069,323.2378,324.1746,322.9951,0.3221,0.0997,,3929901,4715462854.0,,,None
2019-08-13,'000832,中证转债,322.9951,323.5873,322.8172,323.5873,323.7604,-0.7653,-0.2364,,3499072,4401484901.0,,,None
2019-08-12,'000832,中证转债,323.7604,323.8535,321.9321,322.042,321.8285,1.9319,0.6003,,4374027,5318977233.0,,,None
2019-08-09,'000832,中证转债,321.8285,323.4627,321.6868,322.316,321.7963,0.0322,0.01,,3828239,4515952818.0,,,None
2019-08-08,'000832,中证转债,321.7963,322.3493,320.8658,320.8658,320.3884,1.4079,0.4394,,4571685,5459124153.0,,,None
2019-08-07,'000832,中证转债,320.3884,320.9643,319.2931,319.2931,319.0174,1.371,0.4298,,3619888,4263772363.0,,,None
2019-08-06,'000832,中证转债,319.0174,319.374,316.4644,318.9991,319.9044,-0.887,-0.2773,,4462666,5166069117.0,,,None
2019-08-05,'000832,中证转债,319.9044,322.6476,319.7881,322.6476,322.7222,-2.8178,-0.8731,,4319180,5116277822.0,,,None
2019-08-02,'000832,中证转债,322.7222,323.0414,321.2482,322.598,323.886,-1.1638,-0.3593,,4921929,5893892197.0,,,None
2019-08-01,'000832,中证转债,323.886,325.1267,323.5153,324.6176,324.671,-0.785,-0.2418,,4446547,5271760117.0,,,None
2019-07-31,'000832,中证转债,324.671,325.1578,323.9267,324.8057,324.7689,-0.0979,-0.0301,,3595897,4291583789.0,,,None
2019-07-30,'000832,中证转债,324.7689,325.5215,323.2415,323.2896,323.2976,1.4713,0.4551,,4957784,5839231096.0,,,None
2019-07-29,'000832,中证转债,323.2976,323.5723,322.2457,322.4551,322.6166,0.681,0.2111,,4273251,5129801568.0,,,None
2019-07-26,'000832,中证转债,322.6166,322.7175,320.1061,320.3231,320.3375,2.2791,0.7115,,4025784,4923275620.0,,,None
2019-07-25,'000832,中证转债,320.3375,320.3375,318.4153,318.4153,318.3186,2.0189,0.6342,,3990605,4882448423.0,,,None
2019-07-24,'000832,中证转债,318.3186,319.161,317.6564,317.6727,317.5612,0.7574,0.2385,,3913395,4665286992.0,,,None
2019-07-23,'000832,中证转债,317.5612,317.6839,315.7243,317.42,317.3508,0.2104,0.0663,,3216306,3736582986.0,,,None
2019-07-22,'000832,中证转债,317.3508,318.4793,317.1293,318.3555,318.1976,-0.8468,-0.2661,,2537248,2968461791.0,,,None
2019-07-19,'000832,中证转债,318.1976,318.8485,317.4694,317.4704,317.3446,0.853,0.2688,,3012996,3598278745.0,,,None
2019-07-18,'000832,中证转债,317.3446,318.4456,317.2186,318.4456,318.2176,-0.873,-0.2743,,2541413,2954516049.0,,,None
2019-07-17,'000832,中证转债,318.2176,318.5305,317.4999,317.618,317.5792,0.6384,0.201,,2998472,3486652408.0,,,None
2019-07-16,'000832,中证转债,317.5792,318.1285,317.5547,317.8362,317.7522,-0.173,-0.0544,,2646512,3333736887.0,,,None
2019-07-15,'000832,中证转债,317.7522,318.3558,315.8574,317.1664,317.1627,0.5895,0.1859,,2960095,3633976250.0,,,None
2019-07-12,'000832,中证转债,317.1627,317.6214,315.463,315.4699,315.4271,1.7356,0.5502,,2859037,3429439115.0,,,None
2019-07-11,'000832,中证转债,315.4271,317.0538,315.3457,315.7116,315.5681,-0.141,-0.0447,,3066964,3756284298.0,,,None
2019-07-10,'000832,中证转债,315.5681,316.393,315.4706,315.9707,315.887,-0.3189,-0.101,,3113584,3769199185.0,,,None
2019-07-09,'000832,中证转债,315.887,316.7887,315.5047,315.9801,315.951,-0.064,-0.0203,,3151747,3885470351.0,,,None
2019-07-08,'000832,中证转债,315.951,319.0309,315.478,319.0235,318.956,-3.005,-0.9421,,3462622,4206951105.0,,,None
2019-07-05,'000832,中证转债,318.956,319.243,318.3415,318.9484,318.883,0.073,0.0229,,5014042,6341739068.0,,,None
2019-07-04,'000832,中证转债,318.883,320.6657,318.8285,319.621,319.3901,-0.5071,-0.1588,,6101821,7884427921.0,,,None
2019-07-03,'000832,中证转债,319.3901,320.4187,319.1172,320.4155,320.3855,-0.9954,-0.3107,,5328461,7084568234.0,,,None
2019-07-02,'000832,中证转债,320.3855,320.5568,319.4548,319.8486,319.6949,0.6906,0.216,,6262645,8397953796.0,,,None
2019-07-01,'000832,中证转债,319.6949,320.7862,318.9421,318.9421,316.7948,2.9001,0.9155,,6852912,8970449216.0,,,None
2019-06-28,'000832,中证转债,316.7948,317.797,316.2738,317.6284,317.5589,-0.7641,-0.2406,,3755891,4651000717.0,,,None
2019-06-27,'000832,中证转债,317.5589,318.1325,315.5224,315.5308,315.5326,2.0263,0.6422,,5542481,7481556866.0,,,None
2019-06-26,'000832,中证转债,315.5326,315.8475,314.5526,314.9705,315.0761,0.4565,0.1449,,3144440,4032446179.0,,,None
2019-06-25,'000832,中证转债,315.0761,316.7429,313.3363,316.6345,316.7123,-1.6362,-0.5166,,4079917,5095844867.0,,,None
2019-06-24,'000832,中证转债,316.7123,317.8198,316.5857,317.4975,317.2136,-0.5013,-0.158,,3500782,4450372425.0,,,None
2019-06-21,'000832,中证转债,317.2136,317.6876,315.7283,315.7287,315.4408,1.7728,0.562,,4722374,6206305856.0,,,None
2019-06-20,'000832,中证转债,315.4408,315.4787,310.6937,310.7006,310.635,4.8058,1.5471,,6184908,8165377869.0,,,None
2019-06-19,'000832,中证转债,310.635,313.2888,310.5135,311.1197,308.6503,1.9847,0.643,,4306164,5873209990.0,,,None
2019-06-18,'000832,中证转债,308.6503,309.0917,308.5175,308.9269,308.7756,-0.1253,-0.0406,,3753707,5076642124.0,,,None
2019-06-17,'000832,中证转债,308.7756,309.7205,308.6506,309.1043,309.0165,-0.2409,-0.078,,3230707,4434805117.0,,,None
2019-06-14,'000832,中证转债,309.0165,311.3643,308.8049,310.8231,310.6646,-1.6481,-0.5305,,3448366,4989032496.0,,,None
2019-06-13,'000832,中证转债,310.6646,311.377,310.0414,311.255,311.3235,-0.6589,-0.2116,,4384469,6051721714.0,,,None
2019-06-12,'000832,中证转债,311.3235,312.5672,311.2914,312.4508,312.3659,-1.0424,-0.3337,,4023930,5880332768.0,,,None
2019-06-11,'000832,中证转债,312.3659,312.4311,307.832,307.9994,307.8376,4.5283,1.471,,5433914,7090401209.0,,,None
2019-06-10,'000832,中证转债,307.8376,308.705,306.2286,306.2286,306.0726,1.765,0.5767,,3388099,4483956327.0,,,None
2019-06-06,'000832,中证转债,306.0726,307.2559,305.9345,307.2373,307.3742,-1.3016,-0.4235,,3693162,4956086883.0,,,None
2019-06-05,'000832,中证转债,307.3742,308.8193,307.3236,308.0263,307.7455,-0.3713,-0.1207,,4128452,5603553780.0,,,None
2019-06-04,'000832,中证转债,307.7455,310.2237,307.705,309.9381,310.0439,-2.2984,-0.7413,,4053178,5274405956.0,,,None
2019-06-03,'000832,中证转债,310.0439,313.6305,309.9558,313.1183,312.8524,-2.8085,-0.8977,,4152492,5421663024.0,,,None
2019-05-31,'000832,中证转债,312.8524,314.372,312.6938,313.6228,313.3126,-0.4602,-0.1469,,3201843,4370148646.0,,,None
2019-05-30,'000832,中证转债,313.3126,315.0792,312.7213,315.0615,315.0397,-1.7271,-0.5482,,3225140,4296127899.0,,,None
2019-05-29,'000832,中证转债,315.0397,315.6857,314.8565,315.326,315.3409,-0.3012,-0.0955,,2862559,3897239327.0,,,None
2019-05-28,'000832,中证转债,315.3409,316.4935,315.1115,315.2212,315.1013,0.2396,0.076,,3697805,5021581908.0,,,None
2019-05-27,'000832,中证转债,315.1013,315.5715,313.4499,315.2171,315.264,-0.1627,-0.0516,,4108726,5502870518.0,,,None
2019-05-24,'000832,中证转债,315.264,316.6432,315.177,315.6643,315.5242,-0.2602,-0.0825,,2922460,4036307827.0,,,None
2019-05-23,'000832,中证转债,315.5242,317.6101,315.4915,317.6096,317.4407,-1.9165,-0.6037,,2784133,3854071496.0,,,None
2019-05-22,'000832,中证转债,317.4407,318.217,317.1226,317.4166,317.3658,0.0749,0.0236,,3244036,5198366846.0,,,None
2019-05-21,'000832,中证转债,317.3658,318.3794,316.4168,316.4793,316.3831,0.9827,0.3106,,4334481,6522284161.0,,,None
2019-05-20,'000832,中证转债,316.3831,317.8113,315.1957,317.8113,318.004,-1.6209,-0.5097,,4153974,5761305531.0,,,None
2019-05-17,'000832,中证转债,318.004,321.8625,317.7385,321.3514,321.1892,-3.1852,-0.9917,,4446156,6051205841.0,,,None
2019-05-16,'000832,中证转债,321.1892,321.7909,320.7073,321.2127,321.0363,0.1529,0.0476,,4199316,5488725881.0,,,None
2019-05-15,'000832,中证转债,321.0363,321.8254,318.9178,318.9178,318.0175,3.0188,0.9493,,5569738,7598841943.0,,,None
2019-05-14,'000832,中证转债,318.0175,318.9527,316.5347,317.0112,317.4587,0.5588,0.176,,4908707,6992598550.0,,,None
2019-05-13,'000832,中证转债,317.4587,319.1243,317.3974,319.0016,319.333,-1.8743,-0.5869,,4994129,6572187709.0,,,None
2019-05-10,'000832,中证转债,319.333,319.9073,314.7886,315.2488,313.8212,5.5118,1.7564,,7111638,9315065715.0,,,None
2019-05-09,'000832,中证转债,313.8212,314.5987,312.4411,313.646,313.6898,0.1314,0.0419,,6242950,7754786262.0,,,None
2019-05-08,'000832,中证转债,313.6898,315.0896,311.1491,312.7731,313.2417,0.4481,0.1431,,6206617,7774151977.0,,,None
2019-05-07,'000832,中证转债,313.2417,314.8067,312.0166,312.2691,311.7557,1.486,0.4767,,7054171,8907377436.0,,,None
2019-05-06,'000832,中证转债,311.7557,317.3148,311.3421,317.3148,320.5406,-8.7849,-2.7407,,7920932,9560968385.0,,,None
2019-04-30,'000832,中证转债,320.5406,321.3224,318.1847,318.2164,318.1679,2.3727,0.7457,,3750443,5157658536.0,,,None
2019-04-29,'000832,中证转债,318.1679,320.5178,317.0686,319.0754,318.5467,-0.3788,-0.1189,,4889551,6425147549.0,,,None
2019-04-26,'000832,中证转债,318.5467,322.0273,318.2668,321.9121,321.7536,-3.2069,-0.9967,,5317318,7255344070.0,,,None
2019-04-25,'000832,中证转债,321.7536,326.851,321.6597,326.3418,326.246,-4.4924,-1.377,,4676940,6526820875.0,,,None
2019-04-24,'000832,中证转债,326.246,328.7133,324.5498,327.6415,326.993,-0.747,-0.2284,,5917819,8421657215.0,,,None
2019-04-23,'000832,中证转债,326.993,330.7372,326.8671,330.7083,330.6431,-3.6501,-1.1039,,5610492,8466861238.0,,,None
2019-04-22,'000832,中证转债,330.6431,335.4276,330.3648,334.7598,334.3873,-3.7442,-1.1197,,5237299,8154076677.0,,,None
2019-04-19,'000832,中证转债,334.3873,335.4559,332.309,333.9034,333.6469,0.7404,0.2219,,5033515,7637988304.0,,,None
2019-04-18,'000832,中证转债,333.6469,335.5919,333.3103,334.5828,334.3017,-0.6548,-0.1959,,5251887,7747381622.0,,,None
2019-04-17,'000832,中证转债,334.3017,335.2028,332.636,333.4837,333.0919,1.2098,0.3632,,6300631,8951518795.0,,,None
2019-04-16,'000832,中证转债,333.0919,333.1283,327.3123,330.5689,330.7284,2.3635,0.7146,,5891147,7831540724.0,,,None
2019-04-15,'000832,中证转债,330.7284,337.4992,330.4498,333.2735,331.4671,-0.7387,-0.2229,,4569765,5828789211.0,,,None
2019-04-12,'000832,中证转债,331.4671,332.5745,330.8273,331.7464,331.6889,-0.2218,-0.0669,,3705088,4759459815.0,,,None
2019-04-11,'000832,中证转债,331.6889,335.9334,331.4149,335.2205,335.1309,-3.442,-1.0271,,4166715,5212357003.0,,,None
2019-04-10,'000832,中证转债,335.1309,337.212,334.4898,337.212,337.328,-2.1971,-0.6513,,4168420,5289324530.0,,,None
2019-04-09,'000832,中证转债,337.328,340.1669,336.9415,340.1669,340.0082,-2.6802,-0.7883,,4479309,5786762703.0,,,None
2019-04-08,'000832,中证转债,340.0082,345.8782,337.4259,343.024,341.2152,-1.207,-0.3537,,5928653,7737229483.0,,,None
2019-04-04,'000832,中证转债,341.2152,342.1855,339.4171,339.4171,339.2562,1.959,0.5774,,6400974,8418837514.0,,,None
2019-04-03,'000832,中证转债,339.2562,339.3662,336.5386,338.1634,338.2462,1.01,0.2986,,5522747,7346662494.0,,,None
2019-04-02,'000832,中证转债,338.2462,339.9554,337.3067,337.3067,337.0106,1.2356,0.3666,,6769391,9197098905.0,,,None
